,FICO,Approve_Date,Amount,Competition_Rate,Rate,Competitiveness,Cost_funds,Partner_2,Partner_3,Outcome
2611,698,2003-12-09,16100.0,4.75,4.75,2.039999999999999,1.84,0,0,1
2612,756,2004-01-24,16100.0,4.75,4.75,1.0500000000000007,1.84,1,0,0
2613,760,2004-02-11,16100.0,4.75,4.75,1.1500000000000004,1.84,0,1,1
2614,712,2003-12-10,16128.0,4.75,4.75,2.9000000000000004,1.84,1,0,0
2615,780,2004-02-28,16140.0,4.65,4.75,2.3000000000000007,1.84,0,0,0
2616,753,2004-08-23,16147.93,5.05,4.75,0.5300000000000011,1.84,0,1,1
2617,704,2004-08-18,16204.0,5.05,4.75,1.5500000000000007,1.84,0,0,0
2618,796,2004-02-16,16229.0,4.75,4.75,1.1500000000000004,1.84,1,0,1
2619,650,2003-12-18,16241.0,4.75,4.75,5.25,1.84,0,1,0
2620,772,2003-12-24,16273.0,4.75,4.75,3.539999999999999,1.84,1,0,0
2621,783,2003-08-11,16300.0,4.75,4.75,1.5,1.84,0,0,0
2622,738,2004-01-11,16300.0,4.75,4.75,5.26,1.84,1,0,1
2623,803,2004-02-15,16300.0,4.75,4.75,3.1500000000000004,1.84,0,1,1
2624,786,2004-01-05,16317.0,4.75,4.75,2.1500000000000004,1.84,1,0,0
2625,774,2004-01-11,16367.0,4.75,4.75,5.449999999999999,1.84,1,0,0
2626,741,2004-01-02,16400.0,4.75,4.75,1.8900000000000006,1.84,0,0,1
2627,797,2004-02-26,16400.0,4.75,4.75,1.6500000000000004,1.84,1,0,0
2628,776,2004-11-10,16400.0,4.99,4.75,0.4800000000000004,1.84,1,0,0
2629,772,2004-02-24,16450.0,4.75,4.75,4.949999999999999,1.84,1,0,1
2630,735,2003-08-12,16476.0,4.75,4.75,2.1900000000000013,1.84,0,0,1
2631,739,2004-08-23,16480.0,5.05,4.75,0.8000000000000007,1.84,0,1,0
2632,732,2003-12-15,16500.0,4.75,4.75,3.75,1.84,1,0,0
2633,777,2003-12-29,16500.0,4.75,4.75,2.75,1.84,1,0,0
2634,735,2004-01-12,16500.0,4.75,4.75,2.5,1.84,0,0,1
2635,738,2004-01-20,16500.0,4.75,4.75,-0.7599999999999998,1.84,1,0,0
2636,784,2004-01-27,16500.0,4.75,4.75,1.7400000000000002,1.84,0,0,1
2637,772,2004-02-09,16500.0,4.75,4.75,1.1500000000000004,1.84,1,0,0
2638,766,2004-02-18,16500.0,4.75,4.75,3.75,1.84,0,0,1
2639,774,2004-02-19,16500.0,4.75,4.75,3.25,1.84,1,0,0
2640,736,2004-08-23,16571.0,5.05,4.75,1.0399999999999991,1.84,1,0,0
2641,754,2004-01-09,16600.0,4.75,4.75,1.8499999999999996,1.84,1,0,0
2642,778,2003-08-09,16614.0,4.75,4.75,6.0,1.84,0,1,0
2643,739,2004-01-17,16629.0,4.75,4.75,2.3499999999999996,1.84,0,0,1
2644,798,2004-01-22,16635.0,4.75,4.75,9.25,1.84,1,0,0
2645,796,2004-01-02,16700.0,4.75,4.75,1.75,1.84,0,1,0
2646,779,2004-01-03,16700.0,4.75,4.75,3.0,1.84,1,0,0
2647,779,2004-01-03,16700.0,4.75,4.75,3.0,1.84,0,0,0
2648,798,2004-05-14,16717.29,4.75,4.75,1.75,1.84,0,0,1
2649,755,2004-10-01,16738.0,4.99,4.75,1.4900000000000002,1.84,1,0,0
2650,767,2004-02-28,16770.0,4.65,4.75,13.149999999999999,1.84,0,1,1
2651,798,2004-08-18,16787.0,5.05,4.75,1.2899999999999991,1.84,1,0,0
2652,743,2004-02-06,16790.0,4.75,4.75,-0.75,1.84,0,0,0
2653,763,2004-05-13,16825.67,4.75,4.75,3.0,1.84,1,0,1
2654,774,2004-02-09,16853.0,4.75,4.75,8.240000000000002,1.84,1,0,1
2655,802,2004-05-13,16860.0,4.75,4.75,5.25,1.84,0,1,0
2656,756,2004-02-13,16871.0,4.75,4.75,3.8000000000000007,1.84,1,0,0
2657,744,2004-02-22,16889.0,4.75,4.75,1.25,1.84,0,1,0
2658,738,2004-03-01,16898.0,4.65,4.75,7.149999999999999,1.84,0,0,0
2659,733,2003-12-21,16900.0,4.75,4.75,2.0,1.84,0,0,1
2660,771,2003-12-30,16900.0,4.75,4.75,2.24,1.84,0,0,1
2661,796,2004-10-15,16907.0,4.99,4.75,0.39000000000000057,1.84,1,0,0
2662,752,2004-01-09,16931.0,4.75,4.75,2.5,1.84,1,0,0
2663,725,2004-02-13,16956.0,4.75,4.75,2.24,1.84,1,0,0
2664,766,2004-02-25,16957.0,4.75,4.75,1.6400000000000006,1.84,0,1,1
2665,749,2004-05-17,16966.88,4.95,4.75,3.4499999999999993,1.84,0,1,1
2666,763,2003-12-16,17000.0,4.75,4.75,2.25,1.84,0,1,0
2667,798,2004-01-02,17000.0,4.75,4.75,1.75,1.84,1,0,0
2668,765,2004-01-24,17000.0,4.75,4.75,4.15,1.84,1,0,0
2669,775,2004-01-30,17000.0,4.75,4.75,5.25,1.84,0,1,0
2670,748,2004-02-06,17000.0,4.75,4.75,1.5,1.84,1,0,0
2671,749,2004-02-18,17000.0,4.75,4.75,4.4399999999999995,1.84,0,1,1
2672,763,2004-02-22,17000.0,4.75,4.75,1.75,1.84,1,0,0
2673,755,2004-02-28,17000.0,4.65,4.75,2.1400000000000006,1.84,0,1,0
2674,783,2004-03-01,17000.0,4.65,4.75,2.9400000000000013,1.84,0,0,0
2675,799,2004-10-06,17000.0,4.99,4.75,1.4900000000000002,1.84,1,0,0
2676,751,2004-10-16,17000.0,4.99,4.75,0.7400000000000002,1.84,1,0,0
2677,769,2004-08-10,17074.0,5.05,4.75,0.5399999999999991,1.84,1,0,0
2678,743,2004-01-06,17080.0,4.75,4.75,2.74,1.84,0,0,0
2679,750,2003-07-25,17100.0,4.49,4.75,2.1900000000000013,1.84,0,0,0
2680,712,2004-10-27,17104.0,4.99,4.75,0.6400000000000006,1.84,0,0,0
2681,825,2004-09-15,17172.0,4.99,4.75,1.3900000000000006,1.84,1,0,0
2682,771,2003-08-14,17200.0,4.99,4.75,2.4800000000000004,1.84,0,0,1
2683,762,2004-09-07,17205.0,4.99,4.75,0.9800000000000004,1.84,1,0,0
2684,771,2004-01-14,17250.0,4.75,4.75,1.7400000000000002,1.84,0,0,1
2685,682,2003-12-30,17255.0,4.75,4.75,3.8900000000000006,1.84,1,0,0
2686,752,2004-01-12,17269.0,4.75,4.75,1.75,1.84,1,0,0
2687,771,2003-08-13,17300.0,4.75,4.75,2.0,1.84,0,1,0
2688,756,2004-02-17,17300.0,4.75,4.75,3.1500000000000004,1.84,0,0,1
2689,779,2004-01-19,17307.0,4.75,4.75,1.0300000000000011,1.84,0,0,0
2690,781,2004-02-05,17322.0,4.75,4.75,2.1500000000000004,1.84,1,0,0
2691,746,2004-02-01,17325.0,4.75,4.75,3.24,1.84,0,0,0
2692,756,2004-02-25,17326.0,4.75,4.75,2.25,1.84,1,0,0
2693,745,2003-06-17,17346.0,4.39,4.75,1.6400000000000006,1.84,0,0,0
2694,735,2003-12-15,17362.0,4.75,4.75,5.25,1.84,0,1,0
2695,775,2003-12-09,17400.0,4.75,4.75,2.4000000000000004,1.84,0,1,0
2696,764,2003-12-09,17400.0,4.75,4.75,2.1500000000000004,1.84,1,0,1
2697,801,2004-02-25,17400.0,4.75,4.75,5.199999999999999,1.84,1,0,0
2698,779,2004-02-23,17427.0,4.75,4.75,4.0,1.84,0,1,0
2699,753,2003-12-17,17465.0,4.75,4.75,2.5,1.84,0,0,0
2700,752,2004-01-12,17500.0,4.75,4.75,2.25,1.84,0,1,0
2701,776,2003-08-14,17600.0,4.99,4.75,2.4800000000000004,1.84,0,1,0
2702,756,2004-01-22,17600.0,4.75,4.75,2.0500000000000007,1.84,0,1,1
2703,790,2003-08-11,17620.0,4.75,4.75,3.5,1.84,0,0,0
2704,743,2004-01-24,17651.0,4.75,4.75,0.09999999999999964,1.84,1,0,0
2705,739,2004-01-07,17700.0,4.75,4.75,1.6500000000000004,1.84,0,1,0
2706,752,2004-02-15,17731.0,4.75,4.75,4.75,1.84,0,1,0
2707,770,2004-01-12,17754.0,4.75,4.75,1.75,1.84,1,0,0
2708,754,2003-12-22,17800.0,4.75,4.75,-1.0099999999999998,1.84,1,0,0
2709,770,2004-01-08,17800.0,4.75,4.75,2.24,1.84,1,0,1
2710,783,2004-02-25,17827.0,4.75,4.75,0.8300000000000001,1.84,0,0,0
2711,761,2004-02-16,17850.0,4.75,4.75,1.7300000000000004,1.84,0,0,0
2712,760,2003-08-13,17954.0,4.75,4.75,7.75,1.84,0,1,0
2713,747,2003-08-13,17998.0,4.75,4.75,3.08,1.84,0,0,0
2714,748,2003-12-15,18000.0,4.75,4.75,3.1500000000000004,1.84,0,1,0
2715,737,2003-12-13,18000.0,4.75,4.75,5.0,1.84,0,1,1
2716,752,2003-12-28,18000.0,4.75,4.75,3.1500000000000004,1.84,0,0,0
2717,747,2003-12-31,18000.0,4.75,4.75,2.25,1.84,0,1,0
2718,756,2004-01-03,18000.0,4.75,4.75,4.75,1.84,0,1,1
2719,780,2004-01-07,18000.0,4.75,4.75,4.25,1.84,1,0,0
2720,739,2004-01-11,18000.0,4.75,4.75,4.640000000000001,1.84,1,0,0
2721,808,2004-01-11,18000.0,4.75,4.75,-0.75,1.84,1,0,0
2722,749,2004-01-14,18000.0,4.75,4.75,2.5,1.84,0,0,0
2723,732,2004-01-15,18000.0,4.75,4.75,1.25,1.84,1,0,0
2724,750,2004-01-16,18000.0,4.75,4.75,-0.8499999999999996,1.84,1,0,0
2725,747,2004-01-17,18000.0,4.75,4.75,4.74,1.84,1,0,0
2726,739,2004-01-21,18000.0,4.75,4.75,2.1500000000000004,1.84,1,0,0
2727,763,2004-01-29,18000.0,4.75,4.75,0.75,1.84,1,0,0
2728,735,2004-01-29,18000.0,4.75,4.75,2.539999999999999,1.84,1,0,0
2729,754,2004-02-07,18000.0,4.75,4.75,1.1999999999999993,1.84,1,0,0
2730,752,2004-02-29,18000.0,4.65,4.75,2.3500000000000014,1.84,1,0,0
2731,769,2004-03-01,18000.0,4.65,4.75,2.1000000000000014,1.84,1,0,0
2732,746,2004-03-03,18000.0,4.65,4.75,2.09,1.84,1,0,0
2733,753,2003-12-12,18200.0,4.75,4.75,3.0,1.84,0,0,0
2734,757,2004-02-29,18200.0,4.65,4.75,2.0500000000000007,1.84,0,1,0
2735,743,2004-05-15,18234.0,4.95,4.75,4.050000000000001,1.84,0,0,0
2736,775,2004-02-07,18267.0,4.75,4.75,0.9400000000000013,1.84,1,0,0
2737,733,2004-02-08,18300.0,4.75,4.75,3.58,1.84,1,0,1
2738,797,2004-11-01,18300.0,4.99,4.75,0.39000000000000057,1.84,1,0,0
2739,773,2004-02-11,18359.0,4.75,4.75,4.15,1.84,1,0,0
2740,744,2004-01-08,18374.0,4.75,4.75,3.25,1.84,0,0,0
2741,698,2004-01-08,18374.0,4.75,4.75,3.75,1.84,1,0,0
2742,793,2004-02-20,18392.0,4.75,4.75,0.15000000000000036,1.84,1,0,0
2743,768,2003-08-14,18442.0,4.99,4.75,2.74,1.84,0,0,0
2744,734,2004-02-02,18450.0,4.75,4.75,7.5,1.84,0,1,0
2745,784,2004-01-30,18469.0,4.75,4.75,0.75,1.84,1,0,0
2746,795,2003-12-15,18500.0,4.75,4.75,3.01,1.84,1,0,0
2747,773,2003-12-27,18500.0,4.75,4.75,1.8499999999999996,1.84,0,0,0
2748,781,2004-01-04,18500.0,4.75,4.75,1.5899999999999999,1.84,1,0,0
2749,742,2004-01-18,18500.0,4.75,4.75,2.74,1.84,0,1,0
2750,801,2004-01-21,18500.0,4.75,4.75,2.0,1.84,1,0,0
2751,772,2004-02-15,18500.0,4.75,4.75,0.7400000000000002,1.84,1,0,0
2752,766,2004-01-08,18600.0,4.75,4.75,2.9000000000000004,1.84,0,0,1
2753,755,2004-03-02,18600.0,4.65,4.75,2.25,1.84,0,1,0
2754,730,2004-01-12,18767.0,4.75,4.75,2.1500000000000004,1.84,0,0,0
2755,798,2004-02-05,18840.0,4.75,4.75,5.25,1.84,0,1,0
2756,778,2004-01-22,18875.0,4.75,4.75,2.25,1.84,0,0,1
2757,731,2004-09-03,18876.0,4.99,4.75,1.4900000000000002,1.84,1,0,0
2758,691,2004-01-27,18902.0,4.75,4.75,1.0,1.84,1,0,0
2759,732,2003-12-22,19000.0,4.75,4.75,3.5,1.84,0,0,0
2760,754,2003-12-30,19000.0,4.75,4.75,2.1500000000000004,1.84,1,0,0
2761,770,2004-01-06,19000.0,4.75,4.75,1.7400000000000002,1.84,1,0,0
2762,759,2004-01-14,19000.0,4.75,4.75,0.5,1.84,1,0,0
2763,738,2004-01-14,19000.0,4.75,4.75,1.25,1.84,0,1,0
2764,745,2004-01-25,19000.0,4.75,4.75,2.25,1.84,1,0,0
2765,772,2004-01-28,19000.0,4.75,4.75,2.75,1.84,0,0,1
2766,773,2004-08-30,19000.0,4.99,4.75,1.3900000000000006,1.84,1,0,0
2767,768,2004-01-08,19020.0,4.75,4.75,2.5,1.84,0,0,1
2768,735,2004-01-31,19104.0,4.75,4.75,2.84,1.84,0,1,1
2769,743,2004-05-12,19351.0,4.75,4.75,4.25,1.84,1,0,0
2770,762,2004-01-13,19352.0,4.75,4.75,0.15000000000000036,1.84,1,0,0
2771,732,2004-02-02,19366.0,4.75,4.75,1.1500000000000004,1.84,0,0,0
2772,742,2004-02-21,19420.0,4.75,4.75,1.8499999999999996,1.84,1,0,0
2773,785,2004-02-07,19500.0,4.75,4.75,1.5,1.84,0,1,0
2774,791,2004-02-19,19532.0,4.75,4.75,5.25,1.84,0,1,0
2775,743,2004-02-26,19624.0,4.75,4.75,6.0,1.84,1,0,0
2776,730,2004-01-28,19648.0,4.75,4.75,4.15,1.84,0,0,0
2777,772,2004-03-02,19700.0,4.65,4.75,1.9000000000000004,1.84,0,1,0
2778,755,2003-08-13,19716.0,4.75,4.75,2.5500000000000007,1.84,0,1,0
2779,791,2004-08-25,19917.8,5.05,4.75,1.7400000000000002,1.84,0,0,1
2780,735,2003-08-09,19922.0,4.75,4.75,2.0,1.84,0,1,0
2781,824,2004-11-02,13449.58,4.99,4.74,0.41000000000000014,1.84,0,1,1
2782,741,2004-07-18,9098.0,4.95,4.73,1.6899999999999995,1.84,0,1,1
2783,733,2004-06-22,11400.0,4.95,4.73,1.6899999999999995,1.84,0,1,0
2784,758,2003-09-04,12500.0,4.99,4.73,1.7300000000000004,1.84,1,0,0
2785,788,2003-08-12,13353.0,4.75,4.72,1.5000000000000018,1.84,0,1,0
2786,733,2003-09-18,13550.0,4.79,4.72,1.540000000000001,1.84,0,0,0
2787,802,2003-08-14,13900.0,4.99,4.72,1.7400000000000002,1.84,0,0,0
2788,765,2003-08-22,14900.0,4.99,4.72,1.7400000000000002,1.84,0,0,0
2789,780,2003-09-11,15550.0,4.99,4.72,1.7400000000000002,1.84,0,0,1
2790,795,2004-05-16,18734.0,4.95,4.72,1.700000000000001,1.84,1,0,0
2791,743,2003-08-22,15300.0,4.99,4.7,1.7599999999999998,1.84,1,0,0
2792,735,2003-10-03,5030.0,4.25,4.69,0.7699999999999996,1.84,0,1,0
2793,785,2003-10-05,6000.0,4.25,4.69,3.119999999999999,1.84,0,0,1
2794,735,2003-09-30,6005.0,4.69,4.69,3.3100000000000005,1.84,0,1,0
2795,750,2003-10-01,6200.0,4.69,4.69,2.0600000000000005,1.84,0,1,0
2796,790,2003-09-03,6300.0,4.99,4.69,0.6099999999999994,1.84,0,0,1
2797,777,2003-09-22,6300.0,4.79,4.69,1.4000000000000004,1.84,0,0,1
2798,730,2003-09-28,6300.0,4.69,4.69,4.790000000000001,1.84,0,1,0
2799,779,2003-10-04,6300.0,4.25,4.69,4.869999999999999,1.84,0,0,1
2800,797,2003-10-10,6300.0,4.25,4.69,4.869999999999999,1.84,0,1,0
2801,732,2003-10-05,6400.0,4.25,4.69,1.5699999999999985,1.84,0,1,1
2802,782,2004-01-13,6400.0,4.75,4.69,1.5299999999999994,1.84,0,0,1
2803,733,2003-10-08,6433.0,4.25,4.69,2.119999999999999,1.84,0,1,1
2804,731,2003-10-07,6539.0,4.25,4.69,2.619999999999999,1.84,0,1,1
2805,760,2003-09-22,6600.0,4.79,4.69,1.4000000000000004,1.84,0,0,0
2806,804,2003-09-05,6711.0,4.99,4.69,1.5099999999999998,1.84,0,0,1
2807,812,2003-09-25,6798.0,4.79,4.69,0.9999999999999982,1.84,0,1,1
2808,810,2003-10-09,6800.0,4.25,4.69,2.619999999999999,1.84,0,1,1
2809,799,2003-10-01,6825.0,4.69,4.69,4.549999999999999,1.84,0,0,1
2810,731,2003-10-01,6900.0,4.69,4.69,6.26,1.84,0,1,1
2811,758,2003-10-06,7000.0,4.25,4.69,0.9199999999999999,1.84,0,1,0
2812,743,2003-10-03,7100.0,4.25,4.69,0.5199999999999996,1.84,0,1,1
2813,802,2003-09-28,7120.0,4.69,4.69,3.299999999999999,1.84,0,1,0
2814,755,2003-09-29,7144.0,4.69,4.69,2.5600000000000005,1.84,0,1,1
2815,813,2003-09-29,7181.0,4.69,4.69,6.299999999999999,1.84,0,1,0
2816,758,2003-09-03,7200.0,4.99,4.69,0.8399999999999999,1.84,0,1,0
2817,769,2003-10-01,7200.0,4.69,4.69,1.4499999999999993,1.84,0,0,0
2818,809,2003-10-06,7300.0,4.25,4.69,2.209999999999999,1.84,0,0,1
2819,739,2003-10-07,7300.0,4.25,4.69,1.8699999999999992,1.84,0,1,1
2820,730,2003-10-07,7300.0,4.25,4.69,3.369999999999999,1.84,0,1,1
2821,746,2003-10-03,7336.0,4.25,4.69,4.459999999999999,1.84,0,1,1
2822,777,2003-09-08,7388.0,4.99,4.69,1.5099999999999998,1.84,0,0,1
2823,737,2003-10-03,7400.0,4.25,4.69,2.1099999999999994,1.84,0,1,1
2824,746,2003-10-08,7400.0,4.25,4.69,2.219999999999999,1.84,0,0,1
2825,756,2003-10-09,7449.0,4.25,4.69,4.869999999999999,1.84,0,1,1
2826,769,2003-10-10,7492.0,4.25,4.69,1.1199999999999992,1.84,0,1,0
2827,752,2003-10-02,7500.0,4.69,4.69,3.3100000000000005,1.84,0,0,1
2828,766,2003-10-10,7500.0,4.25,4.69,2.369999999999999,1.84,0,0,1
2829,821,2003-09-29,7538.0,4.69,4.69,2.209999999999999,1.84,0,0,0
2830,737,2003-09-29,7600.0,4.69,4.69,7.110000000000001,1.84,0,1,1
2831,795,2003-10-06,7700.0,4.25,4.69,3.7699999999999996,1.84,0,1,1
2832,790,2003-10-02,7705.0,4.69,4.69,7.049999999999999,1.84,0,0,0
2833,759,2003-08-29,7725.0,4.99,4.69,1.5099999999999998,1.84,0,1,1
2834,781,2003-10-09,7725.0,4.25,4.69,1.8199999999999985,1.84,0,0,0
2835,771,2003-09-03,7732.0,4.99,4.69,4.359999999999999,1.84,0,1,1
2836,771,2003-10-06,7800.0,4.25,4.69,2.7699999999999996,1.84,0,0,1
2837,780,2003-08-28,7810.0,4.99,4.69,3.5999999999999996,1.84,0,1,1
2838,730,2003-09-30,7816.0,4.69,4.69,2.3100000000000005,1.84,0,0,0
2839,758,2003-09-30,7819.0,4.69,4.69,3.209999999999999,1.84,0,0,1
2840,750,2003-08-28,7865.0,4.99,4.69,1.7499999999999982,1.84,0,0,1
2841,778,2003-08-24,7900.0,4.99,4.69,1.5999999999999996,1.84,0,0,1
2842,760,2003-09-03,7900.0,4.99,4.69,1.5600000000000005,1.84,0,0,0
2843,735,2003-09-17,7900.0,4.79,4.69,1.3100000000000005,1.84,0,0,1
2844,753,2003-09-21,7950.0,4.79,4.69,1.4099999999999984,1.84,0,0,1
2845,812,2003-09-20,8035.0,4.79,4.69,4.4,1.84,0,0,1
2846,749,2003-10-07,8056.0,4.25,4.69,2.7699999999999996,1.84,0,0,1
2847,757,2003-10-04,8200.0,4.25,4.69,3.469999999999999,1.84,0,0,1
2848,802,2003-08-01,8300.0,4.49,4.69,1.5099999999999998,1.84,0,0,1
2849,733,2003-08-28,8300.0,4.99,4.69,3.3100000000000005,1.84,0,0,1
2850,773,2003-10-05,8300.0,4.25,4.69,3.869999999999999,1.84,0,1,0
2851,758,2003-09-30,8411.0,4.69,4.69,7.3100000000000005,1.84,0,0,1
2852,778,2003-08-17,8588.0,4.99,4.69,1.9999999999999982,1.84,0,0,0
2853,763,2003-10-01,8700.0,4.69,4.69,2.5999999999999996,1.84,0,1,0
2854,741,2003-09-30,8730.36,4.69,4.69,5.3100000000000005,1.84,0,1,1
2855,781,2003-10-08,8800.0,4.25,4.69,1.8599999999999994,1.84,0,1,1
2856,759,2003-08-13,8880.0,4.75,4.69,0.8499999999999996,1.84,0,0,0
2857,737,2003-10-09,8915.0,4.25,4.69,3.8599999999999994,1.84,0,0,1
2858,780,2003-09-30,8935.0,4.69,4.69,5.3100000000000005,1.84,0,1,1
2859,769,2003-08-28,9000.0,4.99,4.69,0.5099999999999998,1.84,1,0,0
2860,747,2003-09-29,9000.0,4.69,4.69,2.8599999999999994,1.84,0,1,1
2861,759,2003-09-17,9100.0,4.79,4.69,1.4000000000000004,1.84,0,0,1
2862,788,2003-10-01,9130.0,4.69,4.69,1.799999999999999,1.84,0,0,0
2863,778,2003-10-04,9139.0,4.25,4.69,3.119999999999999,1.84,0,0,1
2864,789,2003-09-23,9300.0,4.79,4.69,0.9000000000000004,1.84,0,0,1
2865,755,2003-09-30,9300.0,4.69,4.69,3.1999999999999993,1.84,0,1,0
2866,760,2003-10-04,9300.0,4.25,4.69,6.860000000000001,1.84,0,1,1
2867,763,2003-10-09,9300.0,4.25,4.69,2.369999999999999,1.84,0,1,0
2868,796,2003-09-30,9345.0,4.69,4.69,2.299999999999999,1.84,0,0,0
2869,775,2003-10-03,9450.0,4.25,4.69,1.8599999999999994,1.84,0,1,1
2870,760,2003-08-15,9600.0,4.99,4.69,0.7999999999999989,1.84,0,0,1
2871,807,2003-10-01,9600.0,4.69,4.69,1.209999999999999,1.84,0,0,0
2872,755,2003-10-05,9601.0,4.25,4.69,6.769999999999998,1.84,0,0,0
2873,758,2003-10-02,9647.0,4.69,4.69,0.0600000000000005,1.84,0,1,0
2874,757,2003-09-28,9675.0,4.69,4.69,5.3100000000000005,1.84,0,1,1
2875,759,2003-09-30,9800.0,4.69,4.69,4.5600000000000005,1.84,0,0,1
2876,733,2003-10-10,9858.0,4.25,4.69,2.8599999999999994,1.84,0,0,1
2877,777,2003-07-21,9919.0,4.39,4.69,2.51,1.84,0,1,1
2878,767,2003-10-08,9920.0,4.25,4.69,2.869999999999999,1.84,0,0,1
2879,807,2003-10-02,9970.0,4.69,4.69,3.4099999999999984,1.84,0,0,1
2880,748,2003-09-30,10000.0,4.69,4.69,4.209999999999999,1.84,0,0,0
2881,759,2003-10-08,10073.0,4.25,4.69,1.2599999999999998,1.84,0,0,0
2882,782,2003-09-02,10100.0,4.99,4.69,1.2599999999999998,1.84,0,1,1
2883,733,2003-09-24,10200.0,4.79,4.69,1.4000000000000004,1.84,0,0,1
2884,756,2003-09-12,10230.0,4.79,4.69,1.4000000000000004,1.84,0,1,0
2885,749,2003-10-03,10250.0,4.25,4.69,2.3599999999999994,1.84,0,0,1
2886,771,2003-09-04,10300.0,4.99,4.69,3.1099999999999994,1.84,0,0,1
2887,807,2003-09-22,10300.0,4.79,4.69,2.959999999999999,1.84,0,0,0
2888,804,2003-10-02,10300.0,4.69,4.69,4.0600000000000005,1.84,0,0,0
2889,818,2003-10-05,10300.0,4.25,4.69,5.77,1.84,0,0,0
2890,777,2003-10-08,10300.0,4.25,4.69,2.869999999999999,1.84,0,1,0
2891,782,2003-10-08,10300.0,4.25,4.69,4.77,1.84,0,1,1
2892,734,2003-08-28,10310.0,4.99,4.69,1.0999999999999996,1.84,0,0,1
2893,783,2003-10-09,10400.0,4.25,4.69,5.3199999999999985,1.84,0,1,0
2894,752,2003-09-30,10450.0,4.69,4.69,2.51,1.84,0,0,1
2895,769,2003-09-23,10500.0,4.79,4.69,0.9099999999999984,1.84,0,0,0
2896,742,2003-08-22,10600.0,4.99,4.69,0.7499999999999982,1.84,0,0,0
2897,758,2003-10-03,10630.0,4.25,4.69,2.2699999999999996,1.84,0,0,1
2898,772,2003-09-27,10800.0,4.69,4.69,4.299999999999999,1.84,0,0,0
2899,749,2003-09-20,10900.0,4.79,4.69,0.9099999999999984,1.84,0,0,0
2900,745,2003-10-08,10912.0,4.25,4.69,1.3599999999999994,1.84,0,0,0
2901,752,2003-08-29,10933.0,4.99,4.69,1.5099999999999998,1.84,0,1,0
2902,794,2003-09-09,10965.0,4.99,4.69,1.459999999999999,1.84,0,1,0
2903,812,2003-10-03,11000.0,4.25,4.69,1.8699999999999992,1.84,0,0,1
2904,757,2003-09-30,11025.0,4.69,4.69,1.799999999999999,1.84,0,1,1
2905,748,2003-10-08,11030.0,4.25,4.69,2.969999999999999,1.84,0,0,0
2906,736,2003-10-02,11130.0,4.69,4.69,5.299999999999999,1.84,0,1,0
2907,755,2003-09-29,11250.0,4.69,4.69,2.299999999999999,1.84,0,1,0
2908,758,2003-10-10,11289.0,4.25,4.69,1.8699999999999992,1.84,0,0,0
2909,739,2003-10-02,11299.0,4.69,4.69,3.3100000000000005,1.84,0,0,1
2910,802,2003-08-24,11300.0,4.99,4.69,0.5499999999999989,1.84,0,0,0
2911,746,2003-08-25,11300.0,4.99,4.69,2.6099999999999994,1.84,0,1,1
2912,789,2003-08-26,11300.0,4.99,4.69,1.5099999999999998,1.84,0,0,0
2913,751,2003-09-15,11300.0,4.79,4.69,0.9099999999999984,1.84,0,1,1
2914,780,2003-10-03,11300.0,4.25,4.69,1.459999999999999,1.84,0,0,1
2915,771,2003-10-06,11360.0,4.25,4.69,0.8699999999999992,1.84,0,1,0
2916,796,2003-09-19,11380.0,4.79,4.69,1.4099999999999984,1.84,0,0,0
2917,737,2003-09-09,11410.0,4.99,4.69,1.4099999999999984,1.84,0,0,1
2918,768,2003-09-09,11440.0,4.99,4.69,1.3599999999999994,1.84,0,0,1
2919,765,2003-09-19,11450.0,4.79,4.69,2.4099999999999984,1.84,0,1,1
2920,748,2003-10-04,11500.0,4.25,4.69,3.8599999999999994,1.84,0,0,0
2921,771,2003-10-07,11762.0,4.25,4.69,4.559999999999999,1.84,0,0,1
2922,807,2003-10-09,11800.0,4.25,4.69,2.369999999999999,1.84,0,0,0
2923,771,2003-10-09,11960.0,4.25,4.69,1.3699999999999992,1.84,0,1,0
2924,759,2003-09-29,11970.0,4.69,4.69,1.2599999999999998,1.84,0,0,1
2925,801,2003-08-20,12070.0,4.99,4.69,1.5099999999999998,1.84,0,1,0
2926,758,2003-09-30,12078.0,4.69,4.69,2.26,1.84,0,0,1
2927,783,2003-10-08,12123.0,4.25,4.69,3.7699999999999996,1.84,0,0,1
2928,760,2003-10-06,12200.0,4.25,4.69,4.869999999999999,1.84,0,0,1
2929,821,2003-09-16,12300.0,4.79,4.69,1.4099999999999984,1.84,1,0,0
2930,780,2003-09-18,12300.0,4.79,4.69,1.4099999999999984,1.84,0,1,0
2931,771,2003-09-28,12300.0,4.69,4.69,2.3100000000000005,1.84,1,0,0
2932,754,2003-09-28,12300.0,4.69,4.69,2.549999999999999,1.84,1,0,1
2933,735,2003-09-29,12300.0,4.69,4.69,10.31,1.84,0,1,0
2934,792,2003-09-30,12300.0,4.69,4.69,2.26,1.84,0,1,0
2935,751,2003-09-30,12300.0,4.69,4.69,4.110000000000001,1.84,0,1,0
2936,794,2003-10-01,12300.0,4.69,4.69,5.3100000000000005,1.84,0,1,1
2937,781,2003-10-06,12300.0,4.25,4.69,2.369999999999999,1.84,0,0,0
2938,790,2003-10-08,12300.0,4.25,4.69,1.8699999999999992,1.84,0,1,0
